"Ind","FVeg","Year","POP","FAM","LAT","LON","POPNAME","BLOCK","Treatment","FT","BT","FertT","FT_GDD10","FT_GDD5","BT_GDD10","BT_GDD5","FertT_GDD10","FertT_GDD5","FlwrVeg","FlwrVeg_GDD10","FlwrVeg_GDD5","Weight","PropDam","OH","StemTotal"
"E8-189",96,"2019",8,"8-63",41.97527,-75.19598002,"NYEB","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,97,97,97,3.25417,0,NA,3
"E8-19",97,"2019",11,"11-30",43.28958,-76.128568,"NYWM","E8","Sprayed",219,205,224,773.153333333333,1306.15333333333,606.6,1069.6,821.253333333333,1379.25333333333,96,96,96,2.05417,0,NA,4
"E8-190",140,"2019",20,"20-43",48.10384,-80.19977597,"ONKE","E8","Sprayed",205,185,205,606.6,1069.6,356.5,719.5,606.6,1069.6,140,140,140,7.51417,0,NA,1
"E8-191",104,"2019",11,"11-63",43.28958,-76.128568,"NYWM","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,105,105,105,1.59417,0,NA,1
"E8-192",99,"2019",12,"12-75",44.54749,-76.12868903,"ONLY","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,97,97,97,5.33417,0,NA,2
"E8-193",103,"2019",2,"2-12",38.7966,-77.29988901,"VAFF","E8","Sprayed",211,189,211,686.353333333333,1179.35333333333,408,791,686.353333333333,1179.35333333333,102,102,102,0.434170000000002,0,NA,4
"E8-194",79,"2019",22,"22-48",46.75552,-79.04650404,"QCTM","E8","Sprayed",211,189,219,686.353333333333,1179.35333333333,408,791,773.153333333333,1306.15333333333,81,81,81,0.794170000000001,0,NA,2
"E8-195",102,"2019",10,"10-7",43.69717,-76.19529499,"NYLV","E8","Sprayed",196,183,211,487.2,905.2,330,683,686.353333333333,1179.35333333333,101,101,101,3.58417,1,NA,1
"E8-196",103,"2019",15,"15-14",44.2915,-79.04909003,"ONBV","E8","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,101.5,101.5,101.5,8.74417,0,NA,2
"E8-197",103,"2019",6,"6-56",41.57154,-74.48428896,"NYWU","E8","Sprayed",205,189,205,606.6,1069.6,408,791,606.6,1069.6,104,104,104,2.07417,0,NA,2
"E8-198",103,"2019",1,"1-20",38.8235,-77.71118397,"VABR","E8","Sprayed",224,205,224,821.253333333333,1379.25333333333,606.6,1069.6,821.253333333333,1379.25333333333,101,101,101,0,0,NA,8
"E8-199",101,"2019",17,"17-74",45.02376,-79.31190301,"ONBB","E8","Sprayed",189,179,205,408,791,287,620,606.6,1069.6,102,102,102,10.78417,0,NA,3
"E8-2",123,"2019",3,"3-31",40.23327,-77.280415,"PAOL","E8","Sprayed",205,185,205,606.6,1069.6,356.5,719.5,606.6,1069.6,122,122,122,9.59417,0,NA,3
"E8-20",102,"2019",10,"10-8",43.69717,-76.19529499,"NYLV","E8","Sprayed",211,196,211,686.353333333333,1179.35333333333,487.2,905.2,686.353333333333,1179.35333333333,121.5,121.5,121.5,2.06417,0.5,NA,2
"E8-200",135,"2019",1,"1-2",38.8235,-77.71118397,"VABR","E8","Sprayed",224,196,235,821.253333333333,1379.25333333333,487.2,905.2,939.753333333333,1552.75333333333,136,136,136,4.39417,0,NA,3
"E8-21",105,"2019",22,"22-46",46.75552,-79.04650404,"QCTM","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,108,108,108,9.43417,0,NA,6
"E8-22",88,"2019",8,"8-60",41.97527,-75.19598002,"NYEB","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,90,90,90,3.01417,0.333333333333333,NA,6
"E8-23",69,"2019",9,"9-27",42.79109,-76.135327,"NYTY","E8","Sprayed",196,175,205,487.2,905.2,239.9,552.9,606.6,1069.6,72,72,72,6.18417,0,NA,5
"E8-24",103,"2019",18,"18-69",45.76868,-79.39777502,"ONSU","E8","Sprayed",211,189,211,686.353333333333,1179.35333333333,408,791,686.353333333333,1179.35333333333,104.5,104.5,104.5,2.61417,0.5,NA,4
"E8-25",92,"2019",15,"15-56",44.2915,-79.04909003,"ONBV","E8","Sprayed",189,179,196,408,791,287,620,487.2,905.2,98,98,98,5.51417,0,NA,4
"E8-26",105,"2019",20,"20-73",48.10384,-80.19977597,"ONKE","E8","Sprayed",189,168,205,408,791,176.7,454.7,606.6,1069.6,106.5,106.5,106.5,15.02417,0,NA,4
"E8-27",83,"2019",6,"6-41",41.57154,-74.48428896,"NYWU","E8","Sprayed",211,189,211,686.353333333333,1179.35333333333,408,791,686.353333333333,1179.35333333333,85,85,85,0.184170000000002,0,NA,2
"E8-28",111,"2019",4,"4-66",40.06813,-76.90717204,"PAGP","E8","Sprayed",205,189,211,606.6,1069.6,408,791,686.353333333333,1179.35333333333,115,115,115,2.17417,0,NA,5
"E8-29",90,"2019",18,"18-19",45.76868,-79.39777502,"ONSU","E8","Sprayed",189,179,196,408,791,287,620,487.2,905.2,91.5,91.5,91.5,12.02417,0,NA,7
"E8-3",101,"2019",14,"14-17",44.29771,-78.300041,"ONPB","E8","Sprayed",189,175,205,408,791,239.9,552.9,606.6,1069.6,98,98,98,13.77417,0,NA,8
"E8-30",87,"2019",3,"3-45",40.23327,-77.280415,"PAOL","E8","Sprayed",219,175,219,773.153333333333,1306.15333333333,239.9,552.9,773.153333333333,1306.15333333333,88,88,88,2.16417,0,NA,4
"E8-31",70,"2019",18,"18-77",45.76868,-79.39777502,"ONSU","E8","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,67,67,67,1.92417,0,NA,2
"E8-32",71,"2019",14,"14-30",44.29771,-78.300041,"ONPB","E8","Sprayed",205,183,205,606.6,1069.6,330,683,606.6,1069.6,72.5,72.5,72.5,0.684170000000002,0,NA,3
"E8-33",105,"2019",20,"20-41",48.10384,-80.19977597,"ONKE","E8","Sprayed",211,189,211,686.353333333333,1179.35333333333,408,791,686.353333333333,1179.35333333333,107,107,107,5.41417,0,NA,4
"E8-34",87,"2019",20,"20-50",48.10384,-80.19977597,"ONKE","E8","Sprayed",205,189,205,606.6,1069.6,408,791,606.6,1069.6,88,88,88,1.90417,0.5,NA,2
"E8-35",101,"2019",14,"14-72",44.29771,-78.300041,"ONPB","E8","Sprayed",196,183,205,487.2,905.2,330,683,606.6,1069.6,104,104,104,4.04417,0,NA,4
"E8-36",95,"2019",13,"13-61",44.6076,-76.27898502,"ONCQ","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,93,93,93,13.85417,0,NA,7
"E8-37",87,"2019",11,"11-9",43.28958,-76.128568,"NYWM","E8","Sprayed",219,205,219,773.153333333333,1306.15333333333,606.6,1069.6,773.153333333333,1306.15333333333,86,86,86,1.30417,0,NA,2
"E8-38",86,"2019",11,"11-26",43.28958,-76.128568,"NYWM","E8","Sprayed",211,189,219,686.353333333333,1179.35333333333,408,791,773.153333333333,1306.15333333333,84,84,84,4.35417,0,NA,4
"E8-39",66,"2019",14,"14-9",44.29771,-78.300041,"ONPB","E8","Sprayed",196,179,211,487.2,905.2,287,620,686.353333333333,1179.35333333333,68,68,68,5.10417,0,NA,2
"E8-4",94,"2019",14,"14-16",44.29771,-78.300041,"ONPB","E8","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,94,94,94,4.32417,0,NA,5
"E8-40",67,"2019",19,"19-70",47.73136,-80.32791398,"ONEL","E8","Sprayed",183,168,196,330,683,176.7,454.7,487.2,905.2,68,68,68,7.29417,0,NA,5
"E8-41",120,"2019",8,"8-32",41.97527,-75.19598002,"NYEB","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,119,119,119,3.01417,0,NA,2
"E8-42",115,"2019",5,"5-33",41.42692,-75.63466896,"PASC","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,118,118,118,1.51417,0,NA,3
"E8-43",83,"2019",16,"16-66",44.75284,-79.33799797,"ONWA","E8","Sprayed",189,175,205,408,791,239.9,552.9,606.6,1069.6,78,78,78,9.17417,0,NA,2
"E8-44",95,"2019",22,"22-57",46.75552,-79.04650404,"QCTM","E8","Sprayed",205,185,205,606.6,1069.6,356.5,719.5,606.6,1069.6,96,96,96,4.99417,0.2,NA,5
"E8-45",129,"2019",17,"17-30",45.02376,-79.31190301,"ONBB","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,125,125,125,3.44417,0,NA,2
"E8-46",75,"2019",22,"22-73",46.75552,-79.04650404,"QCTM","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,73,73,73,8.76417,0,NA,5
"E8-47",90,"2019",22,"22-11",46.75552,-79.04650404,"QCTM","E8","Sprayed",189,175,205,408,791,239.9,552.9,606.6,1069.6,89,89,89,7.44417,0.4,NA,5
"E8-48",67,"2019",16,"16-38",44.75284,-79.33799797,"ONWA","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,67,67,67,5.03417,0,NA,6
"E8-49",98,"2019",10,"10-29",43.69717,-76.19529499,"NYLV","E8","Sprayed",205,185,211,606.6,1069.6,356.5,719.5,686.353333333333,1179.35333333333,100,100,100,2.59417,0.666666666666667,NA,3
"E8-5",108,"2019",13,"13-45",44.6076,-76.27898502,"ONCQ","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,109,109,109,9.13417,0,NA,3
"E8-50",79,"2019",15,"15-23",44.2915,-79.04909003,"ONBV","E8","Sprayed",196,179,211,487.2,905.2,287,620,686.353333333333,1179.35333333333,80,80,80,1.99417,0,NA,2
"E8-51",67,"2019",15,"15-60",44.2915,-79.04909003,"ONBV","E8","Sprayed",183,175,196,330,683,239.9,552.9,487.2,905.2,66,66,66,8.63417,0,NA,3
"E8-52",70,"2019",16,"16-5",44.75284,-79.33799797,"ONWA","E8","Sprayed",205,185,211,606.6,1069.6,356.5,719.5,686.353333333333,1179.35333333333,72,72,72,1.95417,0,NA,3
"E8-53",91,"2019",8,"8-13",41.97527,-75.19598002,"NYEB","E8","Sprayed",205,168,205,606.6,1069.6,176.7,454.7,606.6,1069.6,93,93,93,3.25417,0.333333333333333,NA,3
"E8-54",102,"2019",17,"17-59",45.02376,-79.31190301,"ONBB","E8","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,101,101,101,12.17417,0,NA,4
"E8-55",101,"2019",6,"6-44",41.57154,-74.48428896,"NYWU","E8","Sprayed",205,189,211,606.6,1069.6,408,791,686.353333333333,1179.35333333333,103,103,103,0.474170000000001,0.25,NA,4
"E8-56",105,"2019",1,"1-26",38.8235,-77.71118397,"VABR","E8","Sprayed",235,185,235,939.753333333333,1552.75333333333,356.5,719.5,939.753333333333,1552.75333333333,106,106,106,5.74417,0,NA,5
"E8-57",83,"2019",17,"17-48",45.02376,-79.31190301,"ONBB","E8","Sprayed",189,168,196,408,791,176.7,454.7,487.2,905.2,84,84,84,4.92417,0.166666666666667,NA,6
"E8-58",90,"2019",1,"1-47",38.8235,-77.71118397,"VABR","E8","Sprayed",272,196,272,1188.55333333333,1986.55333333333,487.2,905.2,1188.55333333333,1986.55333333333,90,90,90,1.35417,0.2,NA,5
"E8-59",120,"2019",15,"15-7",44.2915,-79.04909003,"ONBV","E8","Sprayed",189,179,205,408,791,287,620,606.6,1069.6,119,119,119,10.95417,0,NA,2
"E8-6",81,"2019",12,"12-51",44.54749,-76.12868903,"ONLY","E8","Sprayed",183,168,196,330,683,176.7,454.7,487.2,905.2,84,84,84,10.37417,0,NA,3
"E8-60",89,"2019",14,"14-11",44.29771,-78.300041,"ONPB","E8","Sprayed",196,183,211,487.2,905.2,330,683,686.353333333333,1179.35333333333,90,90,90,2.51417,0.5,NA,2
"E8-61",54,"2019",19,"19-69",47.73136,-80.32791398,"ONEL","E8","Sprayed",183,168,196,330,683,176.7,454.7,487.2,905.2,56,56,56,8.80417,0,NA,6
"E8-62",130,"2019",4,"4-73",40.06813,-76.90717204,"PAGP","E8","Sprayed",211,185,211,686.353333333333,1179.35333333333,356.5,719.5,686.353333333333,1179.35333333333,126,126,126,8.70417,0.5,NA,6
"E8-63",102,"2019",4,"4-14",40.06813,-76.90717204,"PAGP","E8","Sprayed",205,185,205,606.6,1069.6,356.5,719.5,606.6,1069.6,102,102,102,5.99417,0,NA,9
"E8-64",65,"2019",12,"12-3",44.54749,-76.12868903,"ONLY","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,64,64,64,5.00417,0,NA,4
"E8-65",102,"2019",18,"18-50",45.76868,-79.39777502,"ONSU","E8","Sprayed",189,179,205,408,791,287,620,606.6,1069.6,105,105,105,2.46417,0,NA,1
"E8-66",102,"2019",8,"8-58",41.97527,-75.19598002,"NYEB","E8","Sprayed",196,183,211,487.2,905.2,330,683,686.353333333333,1179.35333333333,102,102,102,12.08417,0.5,NA,4
"E8-67",98,"2019",18,"18-61",45.76868,-79.39777502,"ONSU","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,100,100,100,2.95417,0,NA,1
"E8-68",128,"2019",22,"22-15",46.75552,-79.04650404,"QCTM","E8","Sprayed",196,175,205,487.2,905.2,239.9,552.9,606.6,1069.6,134,134,134,7.32417,0,NA,4
"E8-69",107,"2019",16,"16-70",44.75284,-79.33799797,"ONWA","E8","Sprayed",196,183,205,487.2,905.2,330,683,606.6,1069.6,108,108,108,5.17417,0,NA,3
"E8-7",93,"2019",12,"12-36",44.54749,-76.12868903,"ONLY","E8","Sprayed",219,189,219,773.153333333333,1306.15333333333,408,791,773.153333333333,1306.15333333333,96,96,96,4.58417,0.25,NA,4
"E8-70",90,"2019",16,"16-48",44.75284,-79.33799797,"ONWA","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,87,87,87,4.67417,0,NA,4
"E8-71",112,"2019",13,"13-78",44.6076,-76.27898502,"ONCQ","E8","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,113,113,113,21.41417,0.25,NA,4
"E8-72",117,"2019",14,"14-70",44.29771,-78.300041,"ONPB","E8","Sprayed",205,185,211,606.6,1069.6,356.5,719.5,686.353333333333,1179.35333333333,119.5,119.5,119.5,2.80417,0,NA,2
"E8-73",68,"2019",12,"12-22",44.54749,-76.12868903,"ONLY","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,69,69,69,5.52417,0.25,NA,4
"E8-74",108,"2019",18,"18-30",45.76868,-79.39777502,"ONSU","E8","Sprayed",196,179,196,487.2,905.2,287,620,487.2,905.2,106,106,106,3.79417,0.5,NA,2
"E8-75",85,"2019",4,"4-65",40.06813,-76.90717204,"PAGP","E8","Sprayed",205,183,211,606.6,1069.6,330,683,686.353333333333,1179.35333333333,84,84,84,12.51417,0,NA,7
"E8-76",118,"2019",10,"10-35",43.69717,-76.19529499,"NYLV","E8","Sprayed",205,185,211,606.6,1069.6,356.5,719.5,686.353333333333,1179.35333333333,120,120,120,19.83417,0,NA,2
"E8-77",90,"2019",15,"15-72",44.2915,-79.04909003,"ONBV","E8","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,95,95,95,4.66417,0.75,NA,4
"E8-78",51,"2019",8,"8-36",41.97527,-75.19598002,"NYEB","E8","Sprayed",NA,205,NA,NA,NA,606.6,1069.6,NA,NA,NA,NA,NA,0.894170000000003,0,NA,2
"E8-79",113,"2019",15,"15-42",44.2915,-79.04909003,"ONBV","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,109,109,109,5.72417,0.333333333333333,NA,6
"E8-8",126,"2019",22,"22-64",46.75552,-79.04650404,"QCTM","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,128,128,128,15.51417,0,NA,4
"E8-80",100,"2019",11,"11-66",43.28958,-76.128568,"NYWM","E8","Sprayed",205,183,205,606.6,1069.6,330,683,606.6,1069.6,100,100,100,3.18417,0,NA,4
"E8-81",55,"2019",19,"19-59",47.73136,-80.32791398,"ONEL","E8","Sprayed",189,175,205,408,791,239.9,552.9,606.6,1069.6,56,56,56,5.44417,0,NA,5
"E8-82",90,"2019",16,"16-9",44.75284,-79.33799797,"ONWA","E8","Sprayed",211,185,219,686.353333333333,1179.35333333333,356.5,719.5,773.153333333333,1306.15333333333,96,96,96,3.56417,0.5,NA,4
"E8-83",104,"2019",20,"20-5",48.10384,-80.19977597,"ONKE","E8","Sprayed",211,189,211,686.353333333333,1179.35333333333,408,791,686.353333333333,1179.35333333333,107,107,107,4.46417,0.1,NA,10
"E8-84",107,"2019",2,"2-77",38.7966,-77.29988901,"VAFF","E8","Sprayed",272,196,272,1188.55333333333,1986.55333333333,487.2,905.2,1188.55333333333,1986.55333333333,107,107,107,0.28417,0.2,NA,10
"E8-85",95,"2019",6,"6-65",41.57154,-74.48428896,"NYWU","E8","Sprayed",NA,189,NA,NA,NA,408,791,NA,NA,NA,NA,NA,1.59417,1,NA,2
"E8-86",91,"2019",16,"16-13",44.75284,-79.33799797,"ONWA","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,91,91,91,9.81417,0.222222222222222,NA,9
"E8-87",96,"2019",10,"10-54",43.69717,-76.19529499,"NYLV","E8","Sprayed",205,196,235,606.6,1069.6,487.2,905.2,939.753333333333,1552.75333333333,90,90,90,3.98417,0.25,NA,4
"E8-88",85,"2019",1,"1-17",38.8235,-77.71118397,"VABR","E8","Sprayed",205,183,205,606.6,1069.6,330,683,606.6,1069.6,85,85,85,3.90417,0,NA,5
"E8-89",98,"2019",15,"15-22",44.2915,-79.04909003,"ONBV","E8","Sprayed",205,189,211,606.6,1069.6,408,791,686.353333333333,1179.35333333333,101,101,101,1.89417,0.222222222222222,NA,9
"E8-9",70,"2019",19,"19-75",47.73136,-80.32791398,"ONEL","E8","Sprayed",205,189,211,606.6,1069.6,408,791,686.353333333333,1179.35333333333,69,69,69,2.51417,0,NA,2
"E8-90",101,"2019",18,"18-22",45.76868,-79.39777502,"ONSU","E8","Sprayed",183,168,196,330,683,176.7,454.7,487.2,905.2,89,89,89,3.55417,0.4,NA,5
"E8-91",104,"2019",17,"17-13",45.02376,-79.31190301,"ONBB","E8","Sprayed",205,185,205,606.6,1069.6,356.5,719.5,606.6,1069.6,105,105,105,1.97417,0,NA,6
"E8-92",109,"2019",16,"16-60",44.75284,-79.33799797,"ONWA","E8","Sprayed",196,175,205,487.2,905.2,239.9,552.9,606.6,1069.6,109,109,109,16.79417,0.125,NA,8
"E8-93",88,"2019",16,"16-52",44.75284,-79.33799797,"ONWA","E8","Sprayed",211,168,219,686.353333333333,1179.35333333333,176.7,454.7,773.153333333333,1306.15333333333,97,97,97,7.65417,0.333333333333333,NA,6
"E8-94",108,"2019",14,"14-21",44.29771,-78.300041,"ONPB","E8","Sprayed",189,175,211,408,791,239.9,552.9,686.353333333333,1179.35333333333,107,107,107,8.81417,0.333333333333333,NA,3
"E8-95",90,"2019",20,"20-59",48.10384,-80.19977597,"ONKE","E8","Sprayed",196,185,205,487.2,905.2,356.5,719.5,606.6,1069.6,106,106,106,7.27417,0.333333333333333,NA,3
"E8-96",113,"2019",9,"9-35",42.79109,-76.135327,"NYTY","E8","Sprayed",196,175,205,487.2,905.2,239.9,552.9,606.6,1069.6,100,100,100,8.40417,0,NA,4
"E8-97",107,"2019",9,"9-36",42.79109,-76.135327,"NYTY","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,105,105,105,2.56417,0,NA,5
"E8-98",80,"2019",19,"19-31",47.73136,-80.32791398,"ONEL","E8","Sprayed",189,175,205,408,791,239.9,552.9,606.6,1069.6,76,76,76,2.97417,0,NA,4
"E8-99",113,"2019",22,"22-6",46.75552,-79.04650404,"QCTM","E8","Sprayed",196,179,205,487.2,905.2,287,620,606.6,1069.6,115,115,115,24.15417,0.363636363636364,NA,11
"E9-1",126,"2019",19,"19-70",47.73136,-80.32791398,"ONEL","E9","Unsprayed",197,175,206,500.5,923.5,239.9,552.9,619.153333333333,1087.15333333333,120,120,120,7.44417,0.714285714285714,NA,7
"E9-10",125,"2019",10,"10-30",43.69717,-76.19529499,"NYLV","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65417,0.777777777777778,NA,9
"E9-100",86,"2019",6,"6-65",41.57154,-74.48428896,"NYWU","E9","Unsprayed",NA,184,NA,NA,NA,343,701,NA,NA,NA,NA,NA,0.0341699999999996,0.5,NA,2
"E9-101",106,"2019",14,"14-11",44.29771,-78.300041,"ONPB","E9","Unsprayed",206,189,210,619.153333333333,1087.15333333333,408,791,673.053333333333,1161.05333333333,105,105,105,11.78417,0.5,NA,8
"E9-102",155,"2019",5,"5-12",41.42692,-75.63466896,"PASC","E9","Unsprayed",220,175,225,784.153333333333,1322.15333333333,239.9,552.9,833.253333333333,1396.25333333333,156,156,156,11.38417,1,NA,9
"E9-103",151,"2019",5,"5-74",41.42692,-75.63466896,"PASC","E9","Unsprayed",220,220,220,784.153333333333,1322.15333333333,784.153333333333,1322.15333333333,784.153333333333,1322.15333333333,139,139,139,3.19417,1,NA,12
"E9-104",141,"2019",22,"22-6",46.75552,-79.04650404,"QCTM","E9","Unsprayed",220,197,220,784.153333333333,1322.15333333333,500.5,923.5,784.153333333333,1322.15333333333,137,137,137,11.47417,0.9,NA,10
"E9-105",119,"2019",8,"8-36",41.97527,-75.19598002,"NYEB","E9","Unsprayed",NA,184,NA,NA,NA,343,701,NA,NA,NA,NA,NA,1.43417,0.833333333333333,NA,6
"E9-106",141,"2019",8,"8-43",41.97527,-75.19598002,"NYEB","E9","Unsprayed",220,210,234,784.153333333333,1322.15333333333,673.053333333333,1161.05333333333,933.453333333333,1541.45333333333,147,147,147,1.95417,1,NA,6
"E9-107",109,"2019",6,"6-20",41.57154,-74.48428896,"NYWU","E9","Unsprayed",272,210,272,1188.55333333333,1986.55333333333,673.053333333333,1161.05333333333,1188.55333333333,1986.55333333333,109,109,109,0,1,NA,5
"E9-108",131,"2019",2,"2-74",38.7966,-77.29988901,"VAFF","E9","Unsprayed",220,197,225,784.153333333333,1322.15333333333,500.5,923.5,833.253333333333,1396.25333333333,132,132,132,0,1,NA,10
"E9-109",137,"2019",2,"2-12",38.7966,-77.29988901,"VAFF","E9","Unsprayed",NA,184,NA,NA,NA,343,701,NA,NA,NA,NA,NA,2.64417,1,NA,5
"E9-11",96,"2019",1,"1-12",38.8235,-77.71118397,"VABR","E9","Unsprayed",210,197,220,673.053333333333,1161.05333333333,500.5,923.5,784.153333333333,1322.15333333333,97,97,97,4.10417,1,NA,3
"E9-110",118,"2019",5,"5-33",41.42692,-75.63466896,"PASC","E9","Unsprayed",210,197,210,673.053333333333,1161.05333333333,500.5,923.5,673.053333333333,1161.05333333333,120,120,120,0,1,NA,3
"E9-111",115,"2019",20,"20-23",48.10384,-80.19977597,"ONKE","E9","Unsprayed",220,206,220,784.153333333333,1322.15333333333,619.153333333333,1087.15333333333,784.153333333333,1322.15333333333,119,119,119,0.324170000000002,0.75,NA,4
"E9-112",69,"2019",19,"19-75",47.73136,-80.32791398,"ONEL","E9","Unsprayed",220,220,220,784.153333333333,1322.15333333333,784.153333333333,1322.15333333333,784.153333333333,1322.15333333333,112,112,112,1.56417,1,NA,7
"E9-113",133,"2019",10,"10-76",43.69717,-76.19529499,"NYLV","E9","Unsprayed",234,210,272,933.453333333333,1541.45333333333,673.053333333333,1161.05333333333,1188.55333333333,1986.55333333333,130,130,130,1.96417,1,NA,8
"E9-114",111,"2019",12,"12-75",44.54749,-76.12868903,"ONLY","E9","Unsprayed",206,184,206,619.153333333333,1087.15333333333,343,701,619.153333333333,1087.15333333333,101,101,101,3.11417,1,NA,9
"E9-115",130,"2019",2,"2-46",38.7966,-77.29988901,"VAFF","E9","Unsprayed",220,197,220,784.153333333333,1322.15333333333,500.5,923.5,784.153333333333,1322.15333333333,121,121,121,1.37417,1,NA,8
"E9-116",106,"2019",12,"12-69",44.54749,-76.12868903,"ONLY","E9","Unsprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324170000000002,1,NA,4
"E9-117",131,"2019",4,"4-65",40.06813,-76.90717204,"PAGP","E9","Unsprayed",206,197,210,619.153333333333,1087.15333333333,500.5,923.5,673.053333333333,1161.05333333333,133,133,133,1.02417,1,NA,13
"E9-118",112,"2019",9,"9-47",42.79109,-76.135327,"NYTY","E9","Unsprayed",206,175,210,619.153333333333,1087.15333333333,239.9,552.9,673.053333333333,1161.05333333333,111,111,111,1.75417,1,NA,9
"E9-119",89,"2019",18,"18-61",45.76868,-79.39777502,"ONSU","E9","Unsprayed",210,206,220,673.053333333333,1161.05333333333,619.153333333333,1087.15333333333,784.153333333333,1322.15333333333,91,91,91,0.00417000000000201,1,NA,3
"E9-12",69,"2019",19,"19-38",47.73136,-80.32791398,"ONEL","E9","Unsprayed",197,175,206,500.5,923.5,239.9,552.9,619.153333333333,1087.15333333333,62,62,62,2.11417,0.857142857142857,NA,7
"E9-120",110,"2019",22,"22-57",46.75552,-79.04650404,"QCTM","E9","Unsprayed",206,179,206,619.153333333333,1087.15333333333,287,620,619.153333333333,1087.15333333333,114,114,114,0.884170000000001,1,NA,7
"E9-121",124,"2019",14,"14-61",44.29771,-78.300041,"ONPB","E9","Unsprayed",210,206,210,673.053333333333,1161.05333333333,619.153333333333,1087.15333333333,673.053333333333,1161.05333333333,123,123,123,6.32417,1,NA,9
"E9-122",110,"2019",15,"15-22",44.2915,-79.04909003,"ONBV","E9","Unsprayed",210,197,225,673.053333333333,1161.05333333333,500.5,923.5,833.253333333333,1396.25333333333,107,107,107,0.404170000000001,1,NA,9
"E9-123",128,"2019",11,"11-58",43.28958,-76.128568,"NYWM","E9","Unsprayed",234,206,272,933.453333333333,1541.45333333333,619.153333333333,1087.15333333333,1188.55333333333,1986.55333333333,125,125,125,1.60417,1,NA,4
"E9-124",115,"2019",20,"20-43",48.10384,-80.19977597,"ONKE","E9","Unsprayed",220,206,220,784.153333333333,1322.15333333333,619.153333333333,1087.15333333333,784.153333333333,1322.15333333333,125,125,125,2.45417,0.833333333333333,NA,6
"E9-125",117,"2019",3,"3-46",40.23327,-77.280415,"PAOL","E9","Unsprayed",272,234,272,1188.55333333333,1986.55333333333,933.453333333333,1541.45333333333,1188.55333333333,1986.55333333333,117,117,117,0,1,NA,3
