"ind","block","individual","date","surveyor","stem_length","bud_length","flower_length","fruit_length","note","stem_switch","cdate","round"
"E8-148","E8",148,2018-08-21,"claire",40,44,43.5,NA,"","","2018-08-21","9"
"E8-149","E8",149,2018-08-21,"claire",81,84,NA,NA,"","","2018-08-21","9"
"E8-150","E8",150,2018-08-21,"claire",87,119,111.5,105,"","","2018-08-21","9"
"E8-151","E8",151,2018-08-21,"claire",90,139.5,132.5,122,"","","2018-08-21","9"
"E8-152","E8",152,2018-08-21,"claire",78,83.5,NA,NA,"","","2018-08-21","9"
"E8-153","E8",153,2018-08-21,"claire",93.5,125,121.5,114,"","","2018-08-21","9"
"E8-154","E8",154,2018-08-21,"claire",85.5,124.5,122,113,"","","2018-08-21","9"
"E8-155","E8",155,2018-08-21,"claire",91.5,111,105,98,"","","2018-08-21","9"
"E8-156","E8",156,2018-08-21,"claire",79,124,121,115,"","","2018-08-21","9"
"E8-157","E8",157,2018-08-21,"claire",70,NA,NA,NA,"","","2018-08-21","9"
"E8-158","E8",158,2018-08-21,"claire",79.5,109,105.5,99,"","","2018-08-21","9"
"E8-159","E8",159,2018-08-21,"claire",98,123.5,116,109,"","","2018-08-21","9"
"E8-160","E8",160,2018-08-21,"claire",63,99.5,94,94,"","","2018-08-21","9"
"E8-161","E8",161,2018-08-21,"claire",72.5,109,107.5,107.5,"","","2018-08-21","9"
"E8-162","E8",162,2018-08-21,"claire",94.5,125.5,123.5,123.5,"","","2018-08-21","9"
"E8-163","E8",163,2018-08-21,"claire",88,137,136.5,136.5,"","","2018-08-21","9"
"E8-164","E8",164,2018-08-21,"claire",80,127,126,123.5,"","","2018-08-21","9"
"E8-165","E8",165,2018-08-21,"claire",86,88,NA,NA,"","","2018-08-21","9"
"E8-166","E8",166,2018-08-21,"claire",75,101,99.5,95,"","","2018-08-21","9"
"E8-167","E8",167,2018-08-21,"claire",77,111,108,104.5,"","","2018-08-21","9"
"E8-168","E8",168,2018-08-21,"claire",94,136.5,129.5,128,"","","2018-08-21","9"
"E8-169","E8",169,2018-08-21,"claire",70,NA,NA,NA,"","","2018-08-21","9"
"E8-170","E8",170,2018-08-21,"claire",89.5,132,126.5,119,"","","2018-08-21","9"
"E8-171","E8",171,2018-08-21,"claire",87.5,89,NA,NA,"","","2018-08-21","9"
"E8-172","E8",172,2018-08-21,"claire",97,130,125,121,"","","2018-08-21","9"
"E8-173","E8",173,2018-08-21,"claire",84,101.5,96.5,96,"","","2018-08-21","9"
"E8-174","E8",174,2018-08-21,"claire",55,71,71,71,"","","2018-08-21","9"
"E8-175","E8",175,2018-08-21,"claire",104,109.5,106.5,NA,"","","2018-08-21","9"
"E8-176","E8",176,2018-08-21,"claire",89,130.5,127.5,124.5,"","","2018-08-21","9"
"E8-177","E8",177,2018-08-21,"claire",96,132,127.5,123,"","","2018-08-21","9"
"E8-178","E8",178,2018-08-21,"claire",119.5,166,160,151,"","","2018-08-21","9"
"E8-179","E8",179,2018-08-21,"claire",63.5,77,76,76,"","","2018-08-21","9"
"E8-180","E8",180,2018-08-21,"claire",109,154.5,150,142,"","","2018-08-21","9"
"E8-181","E8",181,2018-08-21,"claire",97.5,155,154.5,154.5,"","","2018-08-21","9"
"E8-182","E8",182,2018-08-21,"claire",93.5,121,118,115.5,"","","2018-08-21","9"
"E8-183","E8",183,2018-08-21,"claire",89.5,128.5,124.5,121,"","","2018-08-21","9"
"E8-184","E8",184,2018-08-21,"claire",88.5,97.5,93.5,NA,"","","2018-08-21","9"
"E8-185","E8",185,2018-08-21,"claire",124,165.5,165.5,165.5,"","","2018-08-21","9"
"E8-186","E8",186,2018-08-21,"claire",84,118.5,111,104,"","","2018-08-21","9"
"E8-187","E8",187,2018-08-21,"claire",110,163,158,157,"","","2018-08-21","9"
"E8-188","E8",188,2018-08-21,"claire",75.5,105.5,100,90,"","","2018-08-21","9"
"E8-189","E8",189,2018-08-21,"claire",94.5,122.5,121.5,121.5,"","","2018-08-21","9"
"E8-190","E8",190,2018-08-21,"claire",119.5,150,150,150,"","","2018-08-21","9"
"E8-191","E8",191,2018-08-21,"claire",101,144.5,144.5,142,"","","2018-08-21","9"
"E8-192","E8",192,2018-08-21,"claire",102,167.5,162,155,"","","2018-08-21","9"
"E8-193","E8",193,2018-08-21,"claire",84,104,104,93,"","","2018-08-21","9"
"E8-194","E8",194,2018-08-21,"claire",83.5,122,117,105,"","","2018-08-21","9"
"E8-195","E8",195,2018-08-21,"claire",91,120,115,109,"","","2018-08-21","9"
"E8-196","E8",196,2018-08-21,"claire",96,152.5,151,151,"","","2018-08-21","9"
"E8-197","E8",197,2018-08-21,"claire",92,122.5,122.5,121,"","","2018-08-21","9"
"E8-198","E8",198,2018-08-21,"claire",127,165.5,160.5,153,"","","2018-08-21","9"
"E8-199","E8",199,2018-08-21,"claire",108,154,154,154,"","","2018-08-21","9"
"E8-200","E8",200,2018-08-21,"claire",128,160.5,155,147,"","","2018-08-21","9"
"E9-1","E9",1,2018-08-21,"claire",86,124.5,123.5,123,"","","2018-08-21","9"
"E9-2","E9",2,2018-08-21,"claire",122,160,155.5,153,"","","2018-08-21","9"
"E9-3","E9",3,2018-08-21,"claire",104.5,174.5,169.5,155,"","","2018-08-21","9"
"E9-4","E9",4,2018-08-21,"claire",93,128.5,123.5,115,"","","2018-08-21","9"
"E9-5","E9",5,2018-08-21,"claire",92,143,139,135,"","","2018-08-21","9"
"E9-6","E9",6,2018-08-21,"claire",99.5,109.5,109.5,104,"","","2018-08-21","9"
"E9-7","E9",7,2018-08-21,"claire",105,110,NA,NA,"","","2018-08-21","9"
"E9-8","E9",8,2018-08-21,"claire",90,152,150,147.5,"","","2018-08-21","9"
"E9-9","E9",9,2018-08-21,"claire",81,107,101,101,"","","2018-08-21","9"
"E9-10","E9",10,2018-08-21,"claire",116,125.5,121,NA,"","","2018-08-21","9"
"E9-11","E9",11,2018-08-21,"claire",91,115.5,111.5,107,"","","2018-08-21","9"
"E9-12","E9",12,2018-08-21,"claire",57.5,84,82,82,"","","2018-08-21","9"
"E9-13","E9",13,2018-08-21,"claire",111.5,117,112.5,NA,"","","2018-08-21","9"
"E9-14","E9",14,2018-08-21,"claire",126,132,128.5,126.5,"","","2018-08-21","9"
"E9-15","E9",15,2018-08-21,"claire",56,98.5,97,97,"","","2018-08-21","9"
"E9-16","E9",16,2018-08-21,"claire",117,147.5,143.5,131,"","","2018-08-21","9"
"E9-17","E9",17,2018-08-21,"claire",114.5,122.5,119,118,"","","2018-08-21","9"
"E9-18","E9",18,2018-08-21,"claire",106,136.5,133,122,"","","2018-08-21","9"
"E9-19","E9",19,2018-08-21,"claire",78.5,121,116,114,"","","2018-08-21","9"
"E9-20","E9",20,2018-08-21,"claire",108,130,124.5,124,"","","2018-08-21","9"
"E9-21","E9",21,2018-08-21,"claire",NA,NA,NA,NA,"","","2018-08-21","9"
"E9-22","E9",22,2018-08-21,"claire",97,136,130.5,125,"","","2018-08-21","9"
"E9-23","E9",23,2018-08-21,"claire",75.5,136,134,131.5,"","","2018-08-21","9"
"E9-24","E9",24,2018-08-21,"claire",83,135,128,120,"","","2018-08-21","9"
"E9-25","E9",25,2018-08-21,"claire",75,102,98,98,"","","2018-08-21","9"
"E9-26","E9",26,2018-08-21,"claire",73,97.5,91,79,"","","2018-08-21","9"
"E9-27","E9",27,2018-08-21,"claire",82.5,109.5,103,99,"","","2018-08-21","9"
"E9-28","E9",28,2018-08-21,"claire",101,133.5,131,126,"","","2018-08-21","9"
"E9-29","E9",29,2018-08-21,"claire",111.5,142.5,139,133,"","","2018-08-21","9"
"E9-30","E9",30,2018-08-21,"claire",95,141.5,138.5,138,"","","2018-08-21","9"
"E9-31","E9",31,2018-08-21,"claire",98.5,135,130,127,"","","2018-08-21","9"
"E9-32","E9",32,2018-08-21,"claire",78,126,120.5,116.5,"","","2018-08-21","9"
"E9-33","E9",33,2018-08-21,"claire",96,120,120,118,"","","2018-08-21","9"
"E9-34","E9",34,2018-08-21,"claire",84,124,118,113,"","","2018-08-21","9"
"E9-35","E9",35,2018-08-21,"claire",91,119,107,107,"","","2018-08-21","9"
"E9-36","E9",36,2018-08-21,"claire",83,131.5,127,121,"","","2018-08-21","9"
"E9-37","E9",37,2018-08-21,"claire",167,185.5,180,178.5,"","","2018-08-21","9"
"E9-38","E9",38,2018-08-21,"claire",101,153.5,150,149.5,"","","2018-08-21","9"
"E9-39","E9",39,2018-08-21,"claire",71.5,117.5,112.5,111.5,"","","2018-08-21","9"
"E9-40","E9",40,2018-08-21,"claire",87.5,138,134,133,"","","2018-08-21","9"
"E9-41","E9",41,2018-08-21,"claire",89.5,131,127,127,"","","2018-08-21","9"
"E9-42","E9",42,2018-08-21,"claire",102.5,145.5,140.5,139.5,"","","2018-08-21","9"
"E9-43","E9",43,2018-08-21,"claire",109,155.5,151.5,150.5,"","","2018-08-21","9"
"E9-44","E9",44,2018-08-21,"claire",110,131.5,128.5,124.5,"","","2018-08-21","9"
"E9-45","E9",45,2018-08-21,"claire",89.5,92,89.5,NA,"","","2018-08-21","9"
"E9-46","E9",46,2018-08-21,"claire",101.5,116.5,115.5,115.5,"","","2018-08-21","9"
"E9-47","E9",47,2018-08-21,"claire",117,145.5,138,131,"","","2018-08-21","9"
"E9-48","E9",48,2018-08-21,"claire",113,159,156,150.5,"","","2018-08-21","9"
"E9-49","E9",49,2018-08-21,"claire",111,153,149.5,146,"","","2018-08-21","9"
"E9-50","E9",50,2018-08-21,"claire",79,126.5,122,118,"","","2018-08-21","9"
"E9-51","E9",51,2018-08-21,"claire",131.5,132,NA,NA,"","","2018-08-21","9"
"E9-52","E9",52,2018-08-21,"claire",82,113.5,101,101,"","","2018-08-21","9"
"E9-53","E9",53,2018-08-21,"claire",118,121.5,NA,NA,"","","2018-08-21","9"
"E9-54","E9",54,2018-08-21,"claire",129,133.5,NA,NA,"","","2018-08-21","9"
"E9-55","E9",55,2018-08-21,"claire",81.5,NA,NA,NA,"","","2018-08-21","9"
"E9-56","E9",56,2018-08-21,"claire",99,138,132.5,124,"","","2018-08-21","9"
"E9-57","E9",57,2018-08-21,"claire",100,151,147,140,"","","2018-08-21","9"
"E9-58","E9",58,2018-08-21,"claire",64,93,90.5,85,"","","2018-08-21","9"
"E9-59","E9",59,2018-08-21,"claire",120.5,148,127,127,"","","2018-08-21","9"
"E9-60","E9",60,2018-08-21,"claire",104.5,178.5,177.5,176,"","","2018-08-21","9"
"E9-61","E9",61,2018-08-21,"claire",100,100.5,NA,NA,"","","2018-08-21","9"
"E9-62","E9",62,2018-08-21,"claire",101,142,137,129,"","","2018-08-21","9"
"E9-63","E9",63,2018-08-21,"claire",115,168,162,161.5,"","","2018-08-21","9"
"E9-64","E9",64,2018-08-21,"claire",84,127.5,115,115,"","","2018-08-21","9"
"E9-65","E9",65,2018-08-21,"claire",103,146,140.5,137,"","","2018-08-21","9"
"E9-66","E9",66,2018-08-21,"claire",NA,NA,NA,NA,"","","2018-08-21","9"
"E9-67","E9",67,2018-08-21,"claire",100.5,136,122,122,"","","2018-08-21","9"
"E9-68","E9",68,2018-08-21,"claire",102,159,151.5,151,"","","2018-08-21","9"
"E9-69","E9",69,2018-08-21,"claire",78.5,101,96.5,95,"","","2018-08-21","9"
"E9-70","E9",70,2018-08-21,"claire",81,130,128,126,"","","2018-08-21","9"
"E9-71","E9",71,2018-08-21,"claire",85.5,120,116.5,110,"","","2018-08-21","9"
"E9-72","E9",72,2018-08-21,"claire",65,90.5,74,74,"","","2018-08-21","9"
"E9-73","E9",73,2018-08-21,"claire",113,157,151.5,143.5,"","","2018-08-21","9"
"E9-74","E9",74,2018-08-21,"claire",141.5,190,185,170,"","","2018-08-21","9"
"E9-75","E9",75,2018-08-21,"claire",72.5,101.5,97.5,97.5,"","","2018-08-21","9"
"E9-76","E9",76,2018-08-21,"claire",83,122.5,121,116.5,"","","2018-08-21","9"
"E9-77","E9",77,2018-08-21,"claire",127.5,155.5,150,146,"","","2018-08-21","9"
"E9-78","E9",78,2018-08-21,"claire",136.5,202,202,198,"","","2018-08-21","9"
"E9-79","E9",79,2018-08-21,"claire",54,76.5,72,72,"","","2018-08-21","9"
"E9-80","E9",80,2018-08-21,"claire",116.5,144.5,138.5,135.5,"","","2018-08-21","9"
"E9-81","E9",81,2018-08-21,"claire",90.5,120,120,120,"","","2018-08-21","9"
"E9-82","E9",82,2018-08-21,"claire",75.5,98,87.5,87.5,"","","2018-08-21","9"
"E9-83","E9",83,2018-08-21,"claire",111,144.5,139.5,135,"","","2018-08-21","9"
"E9-84","E9",84,2018-08-21,"claire",106.5,158.5,155.5,152,"","","2018-08-21","9"
"E9-85","E9",85,2018-08-21,"claire",92,156,151,148,"","","2018-08-21","9"
"E9-86","E9",86,2018-08-21,"claire",98,136.5,131,122,"","","2018-08-21","9"
"E9-87","E9",87,2018-08-21,"claire",130,197.5,189.5,175.5,"","","2018-08-21","9"
"E9-88","E9",88,2018-08-21,"claire",138,185.5,185.5,172.5,"","","2018-08-21","9"
"E9-89","E9",89,2018-08-21,"claire",131.5,154.5,147.5,144,"","","2018-08-21","9"
"E9-90","E9",90,2018-08-21,"claire",95.5,126,124,120,"","","2018-08-21","9"
"E9-91","E9",91,2018-08-21,"claire",40,NA,NA,NA,"","","2018-08-21","9"
"E9-92","E9",92,2018-08-21,"claire",104,137,133.5,125,"","","2018-08-21","9"
"E9-93","E9",93,2018-08-21,"claire",102,146,140.5,131.5,"","","2018-08-21","9"
"E9-94","E9",94,2018-08-21,"claire",134,175,175,170,"","","2018-08-21","9"
"E9-95","E9",95,2018-08-21,"claire",84,94.5,91.5,88.5,"","","2018-08-21","9"
"E9-96","E9",96,2018-08-21,"claire",138.5,180,173.5,165,"","","2018-08-21","9"
"E9-97","E9",97,2018-08-21,"claire",90.5,126,122.5,116,"","","2018-08-21","9"
"E9-98","E9",98,2018-08-21,"claire",87,102.5,101,101,"","","2018-08-21","9"
"E9-99","E9",99,2018-08-21,"claire",85,137.5,130.5,120.5,"","","2018-08-21","9"
"E9-100","E9",100,2018-08-21,"claire",112,NA,NA,NA,"","","2018-08-21","9"
"E9-101","E9",101,2018-08-21,"claire",105.5,138,133,133,"","","2018-08-21","9"
"E9-102","E9",102,2018-08-21,"claire",127,137,131.5,NA,"","","2018-08-21","9"
"E9-103","E9",103,2018-08-21,"claire",147.5,173.5,165,161,"","","2018-08-21","9"
"E9-104","E9",104,2018-08-21,"claire",137,176,169.5,161,"","","2018-08-21","9"
"E9-105","E9",105,2018-08-21,"claire",114.5,142,141,130,"","","2018-08-21","9"
"E9-106","E9",106,2018-08-21,"claire",130,149,143.5,143.5,"","","2018-08-21","9"
"E9-107","E9",107,2018-08-21,"claire",100.5,144.5,139.5,139,"","","2018-08-21","9"
"E9-108","E9",108,2018-08-21,"claire",129,141,141,134.5,"","","2018-08-21","9"
"E9-109","E9",109,2018-08-21,"claire",136,164.5,158,150,"","","2018-08-21","9"
"E9-110","E9",110,2018-08-21,"claire",115,157.5,152,144,"","","2018-08-21","9"
"E9-111","E9",111,2018-08-21,"claire",133.5,163.5,158,155,"","","2018-08-21","9"
"E9-112","E9",112,2018-08-21,"claire",55,68,65,NA,"","","2018-08-21","9"
"E9-113","E9",113,2018-08-21,"claire",102.5,143.5,137.5,130,"","","2018-08-21","9"
"E9-114","E9",114,2018-08-21,"claire",103,165,159.5,152,"","","2018-08-21","9"
"E9-115","E9",115,2018-08-21,"claire",101,154,147,126,"","","2018-08-21","9"
"E9-116","E9",116,2018-08-21,"claire",109,155,151.5,147,"","","2018-08-21","9"
"E9-117","E9",117,2018-08-21,"claire",91,138.5,132,126.5,"","","2018-08-21","9"
"E9-118","E9",118,2018-08-21,"claire",115,141,136.5,130,"","","2018-08-21","9"
"E9-119","E9",119,2018-08-21,"claire",80.5,112,107.5,104.5,"","","2018-08-21","9"
"E9-120","E9",120,2018-08-21,"claire",81.5,121.5,117,111,"","","2018-08-21","9"
"E9-121","E9",121,2018-08-21,"claire",120.5,160,156.5,152.5,"","","2018-08-21","9"
"E9-122","E9",122,2018-08-21,"claire",78.5,113,110.5,109.5,"","","2018-08-21","9"
"E9-123","E9",123,2018-08-21,"claire",118.5,160,155.5,142,"","","2018-08-21","9"
"E9-124","E9",124,2018-08-21,"claire",95,140.5,136.5,135.5,"","","2018-08-21","9"
"E9-125","E9",125,2018-08-21,"claire",123,130,124.5,124,"","","2018-08-21","9"
"E9-126","E9",126,2018-08-21,"claire",139,NA,NA,NA,"","y","2018-08-21","9"
"E9-127","E9",127,2018-08-21,"claire",114.5,143.5,139.5,133.5,"","","2018-08-21","9"
"E9-128","E9",128,2018-08-21,"claire",116.5,155.5,150,141,"","","2018-08-21","9"
"E9-129","E9",129,2018-08-21,"claire",111,124.5,114,113.5,"","","2018-08-21","9"
"E9-130","E9",130,2018-08-21,"claire",102,135,135,134,"","","2018-08-21","9"
"E9-131","E9",131,2018-08-21,"claire",141,154.5,149.5,145.5,"","","2018-08-21","9"
"E9-132","E9",132,2018-08-21,"claire",101.5,135,116,116,"","","2018-08-21","9"
"E9-133","E9",133,2018-08-21,"claire",93,102.5,99,99,"","","2018-08-21","9"
"E9-134","E9",134,2018-08-21,"claire",68.5,99,94,94,"","","2018-08-21","9"
"E9-135","E9",135,2018-08-21,"claire",99,146,137,135,"","","2018-08-21","9"
"E9-136","E9",136,2018-08-21,"claire",107.5,118.5,115,112,"","","2018-08-21","9"
"E9-137","E9",137,2018-08-21,"claire",92.5,127.5,122,119.5,"","","2018-08-21","9"
"E9-138","E9",138,2018-08-21,"claire",109,122,116,114.5,"","","2018-08-21","9"
"E9-139","E9",139,2018-08-21,"claire",89.5,128,124.5,119,"","","2018-08-21","9"
"E9-140","E9",140,2018-08-21,"claire",119.5,145,140.5,131.5,"","","2018-08-21","9"
"E9-141","E9",141,2018-08-21,"claire",75.5,111.5,111.5,111.5,"","","2018-08-21","9"
"E9-142","E9",142,2018-08-21,"claire",62.5,101.5,97,97,"","","2018-08-21","9"
"E9-143","E9",143,2018-08-21,"claire",110,131.5,129.5,126,"","","2018-08-21","9"
"E9-144","E9",144,2018-08-21,"claire",125,128.5,125.5,NA,"","","2018-08-21","9"
"E9-145","E9",145,2018-08-21,"claire",86,138,133,128,"","","2018-08-21","9"
"E9-146","E9",146,2018-08-21,"claire",102,142,138.5,133.5,"","","2018-08-21","9"
"E9-147","E9",147,2018-08-21,"claire",56,86,85,85,"","","2018-08-21","9"
"E9-148","E9",148,2018-08-21,"claire",94,123.5,119.5,116,"","","2018-08-21","9"
"E9-149","E9",149,2018-08-21,"claire",100.5,106.5,103,NA,"","","2018-08-21","9"
"E9-150","E9",150,2018-08-21,"claire",106.5,173.5,166,155.5,"","","2018-08-21","9"
"E9-151","E9",151,2018-08-21,"claire",111.5,148,142.5,132.5,"","","2018-08-21","9"
"E9-152","E9",152,2018-08-21,"claire",71,94,93.5,93.5,"","","2018-08-21","9"
"E9-153","E9",153,2018-08-21,"claire",93,115,110,99,"","","2018-08-21","9"
"E9-154","E9",154,2018-08-21,"claire",98,110.5,104.5,98.5,"","","2018-08-21","9"
"E9-155","E9",155,2018-08-21,"claire",136,145,139.5,138,"","","2018-08-21","9"
"E9-156","E9",156,2018-08-21,"claire",97,143,133.5,131,"","","2018-08-21","9"
"E9-157","E9",157,2018-08-21,"claire",58,67,65.5,65.5,"","","2018-08-21","9"
"E9-158","E9",158,2018-08-21,"claire",88.5,128.5,126.5,123,"","","2018-08-21","9"
"E9-159","E9",159,2018-08-21,"claire",99,117.5,113.5,110.5,"","","2018-08-21","9"
"E9-160","E9",160,2018-08-21,"claire",128.5,161.5,157,149,"","","2018-08-21","9"
"E9-161","E9",161,2018-08-21,"claire",110.5,142.5,137.5,128,"","","2018-08-21","9"
"E9-162","E9",162,2018-08-21,"claire",101.5,128,125.5,125.5,"","","2018-08-21","9"
"E9-163","E9",163,2018-08-21,"claire",75,132.5,128,121,"","","2018-08-21","9"
"E9-164","E9",164,2018-08-21,"claire",134.5,143.5,139,135,"","","2018-08-21","9"
"E9-165","E9",165,2018-08-21,"claire",116.5,162.5,153,144,"","","2018-08-21","9"
"E9-166","E9",166,2018-08-21,"claire",84,84.5,NA,NA,"","","2018-08-21","9"
"E9-167","E9",167,2018-08-21,"claire",141.5,185,179,162,"","","2018-08-21","9"
"E9-168","E9",168,2018-08-21,"claire",75.5,123,118.5,113,"","","2018-08-21","9"
"E9-169","E9",169,2018-08-21,"claire",103.5,119.5,119.5,119.5,"","","2018-08-21","9"
"E9-170","E9",170,2018-08-21,"claire",76,NA,NA,NA,"","","2018-08-21","9"
"E9-171","E9",171,2018-08-21,"claire",52.5,NA,NA,NA,"","","2018-08-21","9"
"E9-172","E9",172,2018-08-21,"claire",117.5,120,NA,NA,"","","2018-08-21","9"
"E9-173","E9",173,2018-08-21,"claire",87,96,90,NA,"","","2018-08-21","9"
"E9-174","E9",174,2018-08-21,"claire",117,131,128.5,125,"","","2018-08-21","9"
"E9-175","E9",175,2018-08-21,"claire",133,146,142,140.5,"","","2018-08-21","9"
"E9-176","E9",176,2018-08-21,"claire",48,NA,NA,NA,"","","2018-08-21","9"
"E9-177","E9",177,2018-08-21,"claire",118.5,150,145,142,"","","2018-08-21","9"
"E9-178","E9",178,2018-08-21,"claire",131,147,144.5,135,"","","2018-08-21","9"
"E9-179","E9",179,2018-08-21,"claire",88,114,108.5,108,"","","2018-08-21","9"
"E9-180","E9",180,2018-08-21,"claire",115,153,150,144,"","","2018-08-21","9"
"E9-181","E9",181,2018-08-21,"claire",96,124,120.5,113.5,"","","2018-08-21","9"
"E9-182","E9",182,2018-08-21,"claire",73,NA,NA,NA,"","","2018-08-21","9"
"E9-183","E9",183,2018-08-21,"claire",99,127.5,123,118,"","","2018-08-21","9"
"E9-184","E9",184,2018-08-21,"claire",97,121,114,112.5,"","","2018-08-21","9"
"E9-185","E9",185,2018-08-21,"claire",103,137,131.5,121,"","","2018-08-21","9"
"E9-186","E9",186,2018-08-21,"claire",100.5,122,120.5,119.5,"","","2018-08-21","9"
"E9-187","E9",187,2018-08-21,"claire",101,130,124.5,120,"","","2018-08-21","9"
"E9-188","E9",188,2018-08-21,"claire",96,117.5,117.5,111.5,"","","2018-08-21","9"
"E9-189","E9",189,2018-08-21,"claire",101.5,120.5,120,119.5,"","","2018-08-21","9"
"E9-190","E9",190,2018-08-21,"claire",87.5,119.5,113.5,109.5,"","","2018-08-21","9"
"E9-191","E9",191,2018-08-21,"claire",101,120,120,120,"","","2018-08-21","9"
"E9-192","E9",192,2018-08-21,"claire",83,123.5,120,117,"","","2018-08-21","9"
"E9-193","E9",193,2018-08-21,"claire",91,102,92.5,92,"","","2018-08-21","9"
"E9-194","E9",194,2018-08-21,"claire",88,130,127,122,"","","2018-08-21","9"
"E9-195","E9",195,2018-08-21,"claire",117.5,164.5,157.5,154,"","","2018-08-21","9"
"E9-196","E9",196,2018-08-21,"claire",97,109.5,105,105,"","","2018-08-21","9"
"E9-197","E9",197,2018-08-21,"claire",76,80,NA,NA,"","","2018-08-21","9"
"E9-198","E9",198,2018-08-21,"claire",78,101,100,96,"","","2018-08-21","9"
"E9-199","E9",199,2018-08-21,"claire",97,117,109,109,"","","2018-08-21","9"
"E9-200","E9",200,2018-08-21,"claire",103.5,133.5,131,122,"","","2018-08-21","9"
"E9-201","E9",201,2018-08-21,"claire",100,125,121,114.5,"","","2018-08-21","9"
"E9-202","E9",202,2018-08-21,"claire",113.5,133,126.5,124.5,"","","2018-08-21","9"
"E10-1","E10",1,2018-08-21,"jamie",161,185.5,180.5,179,"","","2018-08-21","9"
"E10-2","E10",2,2018-08-21,"jamie",95,151,151,151,"","","2018-08-21","9"
"E10-3","E10",3,2018-08-21,"jamie",118.5,162.5,155,151,"","","2018-08-21","9"
"E10-4","E10",4,2018-08-21,"jamie",114,158.5,154.5,151.5,"","","2018-08-21","9"
"E10-5","E10",5,2018-08-21,"jamie",84.5,123,118,112.5,"","","2018-08-21","9"
"E10-6","E10",6,2018-08-21,"jamie",108,145,145,145,"","","2018-08-21","9"
"E10-7","E10",7,2018-08-21,"jamie",93,129,127,127,"","","2018-08-21","9"
"E10-8","E10",8,2018-08-21,"jamie",92.5,117,112,109.5,"","","2018-08-21","9"
"E10-9","E10",9,2018-08-21,"jamie",111.5,130.5,130,129.5,"","","2018-08-21","9"
"E10-10","E10",10,2018-08-21,"jamie",132,137,NA,NA,"","","2018-08-21","9"
"E10-11","E10",11,2018-08-21,"jamie",106,166.5,166.5,166.5,"","","2018-08-21","9"
"E10-12","E10",12,2018-08-21,"jamie",108.5,139.5,136.5,134.5,"","","2018-08-21","9"
"E10-13","E10",13,2018-08-21,"jamie",97,127.5,124.5,121,"","","2018-08-21","9"
"E10-14","E10",14,2018-08-21,"jamie",143,203.5,195.5,192,"","","2018-08-21","9"
"E10-15","E10",15,2018-08-21,"jamie",127,152,147.5,147,"","","2018-08-21","9"
"E10-16","E10",16,2018-08-21,"jamie",138,179,178,176.5,"","","2018-08-21","9"
"E10-17","E10",17,2018-08-21,"jamie",113.5,144.5,142,136.5,"","","2018-08-21","9"
"E10-18","E10",18,2018-08-21,"jamie",90,134.5,134.5,134.5,"","","2018-08-21","9"
"E10-19","E10",19,2018-08-21,"jamie",130,149.5,149,147.5,"","","2018-08-21","9"
"E10-20","E10",20,2018-08-21,"jamie",110.5,119.5,114.5,112,"","","2018-08-21","9"
"E10-21","E10",21,2018-08-21,"jamie",119,182.5,178.5,177,"","","2018-08-21","9"
"E10-22","E10",22,2018-08-21,"jamie",120,148.5,141.5,140.5,"","","2018-08-21","9"
"E10-23","E10",23,2018-08-21,"jamie",117,174.5,169,166,"","","2018-08-21","9"
"E10-24","E10",24,2018-08-21,"jamie",124,173,168,163.5,"","","2018-08-21","9"
"E10-25","E10",25,2018-08-21,"jamie",137.5,150,148.5,141,"","","2018-08-21","9"
"E10-26","E10",26,2018-08-21,"jamie",109,146.5,146,146,"","","2018-08-21","9"
"E10-27","E10",27,2018-08-21,"jamie",101,130,129.5,128.5,"","","2018-08-21","9"
"E10-28","E10",28,2018-08-21,"jamie",92,138,135.5,133,"","","2018-08-21","9"
"E10-29","E10",29,2018-08-21,"jamie",105,154,149.5,147,"","","2018-08-21","9"
"E10-30","E10",30,2018-08-21,"jamie",101.5,138.5,134,132.5,"","","2018-08-21","9"
