"Plot","Individual","Date","Measurer","Num_primary_stems","Num_stems_dmg","Apical_stem_dmg","Ind","Prop_Dam","Treatment"
"E6","87","16/8/2018","jamie",5,1,"n","E6-87",0.2,"Sprayed"
"E6","88","16/8/2018","jamie",8,1,"n","E6-88",0.125,"Sprayed"
"E6","89","16/8/2018","jamie",8,0,"n","E6-89",0,"Sprayed"
"E6","90","16/8/2018","jamie",7,0,"n","E6-90",0,"Sprayed"
"E6","91","16/8/2018","jamie",5,0,"n","E6-91",0,"Sprayed"
"E6","92","16/8/2018","jamie",7,3,"n","E6-92",0.428571428571429,"Sprayed"
"E6","93","16/8/2018","jamie",13,0,"n","E6-93",0,"Sprayed"
"E6","94","16/8/2018","jamie",6,0,"n","E6-94",0,"Sprayed"
"E6","95","16/8/2018","jamie",8,1,"n","E6-95",0.125,"Sprayed"
"E6","96","16/8/2018","jamie",9,2,"n","E6-96",0.222222222222222,"Sprayed"
"E6","97","16/8/2018","jamie",7,1,"n","E6-97",0.142857142857143,"Sprayed"
"E6","98","16/8/2018","jamie",12,3,"n","E6-98",0.25,"Sprayed"
"E6","99","16/8/2018","jamie",6,0,"n","E6-99",0,"Sprayed"
"E6","100","16/8/2018","jamie",11,1,"n","E6-100",0.0909090909090909,"Sprayed"
"E6","101","16/8/2018","jamie",17,2,"n","E6-101",0.117647058823529,"Sprayed"
"E6","102","16/8/2018","jamie",12,5,"y","E6-102",0.416666666666667,"Sprayed"
"E6","104","16/8/2018","jamie",6,0,"n","E6-104",0,"Sprayed"
"E6","105","16/8/2018","jamie",7,7,"y","E6-105",1,"Sprayed"
"E6","106","16/8/2018","jamie",6,0,"n","E6-106",0,"Sprayed"
"E6","107","16/8/2018","jamie",8,0,"n","E6-107",0,"Sprayed"
"E6","108","16/8/2018","jamie",8,2,"y","E6-108",0.25,"Sprayed"
"E6","109","16/8/2018","jamie",5,0,"n","E6-109",0,"Sprayed"
"E6","110","16/8/2018","jamie",8,1,"n","E6-110",0.125,"Sprayed"
"E6","111","16/8/2018","jamie",7,0,"n","E6-111",0,"Sprayed"
"E6","112","16/8/2018","jamie",10,1,"n","E6-112",0.1,"Sprayed"
"E6","113","16/8/2018","jamie",14,5,"y","E6-113",0.357142857142857,"Sprayed"
"E6","114","16/8/2018","jamie",3,0,"n","E6-114",0,"Sprayed"
"E6","115","16/8/2018","jamie",2,0,"n","E6-115",0,"Sprayed"
"E6","116","16/8/2018","jamie",8,1,"n","E6-116",0.125,"Sprayed"
"E6","117","16/8/2018","jamie",8,2,"n","E6-117",0.25,"Sprayed"
"E6","118","16/8/2018","jamie",8,0,"n","E6-118",0,"Sprayed"
"E6","119","16/8/2018","jamie",5,2,"y","E6-119",0.4,"Sprayed"
"E6","120","16/8/2018","jamie",7,3,"n","E6-120",0.428571428571429,"Sprayed"
"E6","121","16/8/2018","jamie",8,0,"n","E6-121",0,"Sprayed"
"E6","122","16/8/2018","jamie",8,0,"n","E6-122",0,"Sprayed"
"E6","123","16/8/2018","jamie",23,2,"n","E6-123",0.0869565217391304,"Sprayed"
"E6","124","16/8/2018","jamie",6,2,"n","E6-124",0.333333333333333,"Sprayed"
"E6","125","16/8/2018","jamie",12,3,"n","E6-125",0.25,"Sprayed"
"E6","126","16/8/2018","jamie",8,0,"n","E6-126",0,"Sprayed"
"E6","127","16/8/2018","jamie",3,0,"n","E6-127",0,"Sprayed"
"E6","128","16/8/2018","jamie",8,1,"n","E6-128",0.125,"Sprayed"
"E6","129","16/8/2018","jamie",2,0,"n","E6-129",0,"Sprayed"
"E6","130","16/8/2018","jamie",10,2,"n","E6-130",0.2,"Sprayed"
"E6","131","16/8/2018","jamie",8,0,"n","E6-131",0,"Sprayed"
"E6","132","16/8/2018","jamie",5,0,"n","E6-132",0,"Sprayed"
"E6","133","16/8/2018","jamie",6,1,"n","E6-133",0.166666666666667,"Sprayed"
"E6","135","16/8/2018","jamie",3,1,"y","E6-135",0.333333333333333,"Sprayed"
"E6","136","16/8/2018","jamie",6,0,"n","E6-136",0,"Sprayed"
"E6","137","16/8/2018","jamie",3,0,"n","E6-137",0,"Sprayed"
"E6","138","16/8/2018","jamie",10,2,"n","E6-138",0.2,"Sprayed"
"E6","140","16/8/2018","jamie",10,0,"n","E6-140",0,"Sprayed"
"E6","141","16/8/2018","jamie",10,2,"n","E6-141",0.2,"Sprayed"
"E6","142","16/8/2018","jamie",12,0,"n","E6-142",0,"Sprayed"
"E6","143","16/8/2018","jamie",5,0,"n","E6-143",0,"Sprayed"
"E6","144","16/8/2018","jamie",5,2,"n","E6-144",0.4,"Sprayed"
"E6","145","16/8/2018","jamie",6,1,"n","E6-145",0.166666666666667,"Sprayed"
"E6","146","16/8/2018","jamie",10,1,"n","E6-146",0.1,"Sprayed"
"E6","147","16/8/2018","jamie",8,2,"n","E6-147",0.25,"Sprayed"
"E6","148","16/8/2018","jamie",4,0,"n","E6-148",0,"Sprayed"
"E6","149","16/8/2018","jamie",8,0,"n","E6-149",0,"Sprayed"
"E6","150","16/8/2018","jamie",6,1,"n","E6-150",0.166666666666667,"Sprayed"
"E6","151","16/8/2018","jamie",9,1,"n","E6-151",0.111111111111111,"Sprayed"
"E6","152","16/8/2018","jamie",8,0,"n","E6-152",0,"Sprayed"
"E6","153","16/8/2018","jamie",10,1,"n","E6-153",0.1,"Sprayed"
"E6","154","16/8/2018","jamie",4,0,"n","E6-154",0,"Sprayed"
"E6","155","16/8/2018","jamie",13,2,"n","E6-155",0.153846153846154,"Sprayed"
"E6","156","16/8/2018","jamie",4,0,"n","E6-156",0,"Sprayed"
"E6","157","16/8/2018","jamie",6,0,"n","E6-157",0,"Sprayed"
"E6","158","16/8/2018","jamie",8,1,"n","E6-158",0.125,"Sprayed"
"E6","159","16/8/2018","jamie",3,0,"n","E6-159",0,"Sprayed"
"E6","160","16/8/2018","jamie",12,1,"y","E6-160",0.0833333333333333,"Sprayed"
"E6","161","16/8/2018","jamie",10,1,"n","E6-161",0.1,"Sprayed"
"E6","162","16/8/2018","jamie",3,0,"n","E6-162",0,"Sprayed"
"E6","163","16/8/2018","jamie",9,2,"n","E6-163",0.222222222222222,"Sprayed"
"E6","164","16/8/2018","jamie",6,0,"n","E6-164",0,"Sprayed"
"E6","165","16/8/2018","jamie",6,0,"n","E6-165",0,"Sprayed"
"E6","166","16/8/2018","jamie",5,4,"n","E6-166",0.8,"Sprayed"
"E6","167","16/8/2018","jamie",6,1,"n","E6-167",0.166666666666667,"Sprayed"
"E6","168","16/8/2018","jamie",14,0,"n","E6-168",0,"Sprayed"
"E6","169","16/8/2018","jamie",5,1,"n","E6-169",0.2,"Sprayed"
"E6","170","16/8/2018","jamie",5,0,"n","E6-170",0,"Sprayed"
"E6","171","16/8/2018","jamie",6,0,"n","E6-171",0,"Sprayed"
"E6","172","16/8/2018","jamie",6,1,"n","E6-172",0.166666666666667,"Sprayed"
"E6","173","16/8/2018","jamie",6,0,"n","E6-173",0,"Sprayed"
"E6","174","16/8/2018","jamie",4,0,"n","E6-174",0,"Sprayed"
"E6","175","16/8/2018","jamie",5,2,"n","E6-175",0.4,"Sprayed"
"E6","176","16/8/2018","jamie",7,1,"n","E6-176",0.142857142857143,"Sprayed"
"E6","177","16/8/2018","jamie",3,1,"n","E6-177",0.333333333333333,"Sprayed"
"E6","178","16/8/2018","jamie",4,1,"n","E6-178",0.25,"Sprayed"
"E6","179","16/8/2018","jamie",3,0,"n","E6-179",0,"Sprayed"
"E6","180","16/8/2018","jamie",7,2,"n","E6-180",0.285714285714286,"Sprayed"
"E6","181","16/8/2018","jamie",6,0,"n","E6-181",0,"Sprayed"
"E6","182","16/8/2018","jamie",6,2,"y","E6-182",0.333333333333333,"Sprayed"
"E6","183","16/8/2018","jamie",6,0,"n","E6-183",0,"Sprayed"
"E6","184","16/8/2018","jamie",7,0,"n","E6-184",0,"Sprayed"
"E6","185","16/8/2018","jamie",6,1,"n","E6-185",0.166666666666667,"Sprayed"
"E6","186","16/8/2018","jamie",6,0,"n","E6-186",0,"Sprayed"
"E6","187","16/8/2018","jamie",5,1,"n","E6-187",0.2,"Sprayed"
"E6","188","16/8/2018","jamie",7,1,"n","E6-188",0.142857142857143,"Sprayed"
"E6","189","16/8/2018","jamie",9,0,"n","E6-189",0,"Sprayed"
"E6","190","16/8/2018","jamie",9,0,"n","E6-190",0,"Sprayed"
"E6","191","16/8/2018","jamie",5,0,"n","E6-191",0,"Sprayed"
"E6","192","16/8/2018","jamie",4,0,"n","E6-192",0,"Sprayed"
"E6","193","16/8/2018","jamie",4,2,"n","E6-193",0.5,"Sprayed"
"E6","194","16/8/2018","jamie",4,1,"n","E6-194",0.25,"Sprayed"
"E6","195","16/8/2018","jamie",6,0,"n","E6-195",0,"Sprayed"
"E6","196","16/8/2018","jamie",8,1,"n","E6-196",0.125,"Sprayed"
"E6","197","16/8/2018","jamie",3,1,"y","E6-197",0.333333333333333,"Sprayed"
"E6","198","16/8/2018","jamie",11,0,"n","E6-198",0,"Sprayed"
"E6","199","16/8/2018","jamie",5,1,"n","E6-199",0.2,"Sprayed"
"E6","200","16/8/2018","jamie",8,1,"n","E6-200",0.125,"Sprayed"
"E7","1","18/8/2018","jamie",4,0,"n","E7-1",0,"Unsprayed"
"E7","2","18/8/2018","jamie",4,1,"y","E7-2",0.25,"Unsprayed"
"E7","3","18/8/2018","jamie",6,2,"n","E7-3",0.333333333333333,"Unsprayed"
"E7","4","18/8/2018","jamie",2,0,"n","E7-4",0,"Unsprayed"
"E7","5","18/8/2018","jamie",4,3,"y","E7-5",0.75,"Unsprayed"
"E7","6","18/8/2018","jamie",3,2,"n","E7-6",0.666666666666667,"Unsprayed"
"E7","7","18/8/2018","jamie",5,5,"y","E7-7",1,"Unsprayed"
"E7","8","18/8/2018","jamie",5,1,"n","E7-8",0.2,"Unsprayed"
"E7","9","18/8/2018","jamie",4,2,"y","E7-9",0.5,"Unsprayed"
"E7","10","18/8/2018","jamie",4,2,"y","E7-10",0.5,"Unsprayed"
"E7","11","18/8/2018","jamie",4,4,"y","E7-11",1,"Unsprayed"
"E7","12","18/8/2018","jamie",5,3,"y","E7-12",0.6,"Unsprayed"
"E7","13","18/8/2018","jamie",3,3,"y","E7-13",1,"Unsprayed"
"E7","14","18/8/2018","jamie",4,3,"y","E7-14",0.75,"Unsprayed"
"E7","15","18/8/2018","jamie",4,3,"y","E7-15",0.75,"Unsprayed"
"E7","16","18/8/2018","jamie",3,3,"y","E7-16",1,"Unsprayed"
"E7","17","18/8/2018","jamie",3,1,"n","E7-17",0.333333333333333,"Unsprayed"
"E7","18","18/8/2018","jamie",4,2,"n","E7-18",0.5,"Unsprayed"
"E7","19","18/8/2018","jamie",7,4,"y","E7-19",0.571428571428571,"Unsprayed"
"E7","20","18/8/2018","jamie",2,2,"y","E7-20",1,"Unsprayed"
"E7","21","18/8/2018","jamie",4,2,"y","E7-21",0.5,"Unsprayed"
"E7","22","18/8/2018","jamie",3,2,"y","E7-22",0.666666666666667,"Unsprayed"
"E7","23","18/8/2018","jamie",7,4,"n","E7-23",0.571428571428571,"Unsprayed"
"E7","24","18/8/2018","jamie",4,4,"y","E7-24",1,"Unsprayed"
"E7","25","18/8/2018","jamie",3,2,"y","E7-25",0.666666666666667,"Unsprayed"
"E7","26","18/8/2018","jamie",3,0,"n","E7-26",0,"Unsprayed"
"E7","27","18/8/2018","jamie",5,2,"y","E7-27",0.4,"Unsprayed"
"E7","28","18/8/2018","jamie",6,5,"y","E7-28",0.833333333333333,"Unsprayed"
"E7","29","18/8/2018","jamie",2,1,"n","E7-29",0.5,"Unsprayed"
"E7","30","18/8/2018","jamie",3,0,"n","E7-30",0,"Unsprayed"
"E7","31","18/8/2018","jamie",6,4,"n","E7-31",0.666666666666667,"Unsprayed"
"E7","32","18/8/2018","jamie",5,0,"n","E7-32",0,"Unsprayed"
"E7","33","18/8/2018","jamie",5,1,"y","E7-33",0.2,"Unsprayed"
"E7","34","18/8/2018","jamie",1,1,"y","E7-34",1,"Unsprayed"
"E7","35","18/8/2018","jamie",8,4,"y","E7-35",0.5,"Unsprayed"
"E7","36","18/8/2018","jamie",2,0,"n","E7-36",0,"Unsprayed"
"E7","37","18/8/2018","jamie",3,1,"y","E7-37",0.333333333333333,"Unsprayed"
"E7","38","18/8/2018","jamie",2,1,"n","E7-38",0.5,"Unsprayed"
"E7","39","18/8/2018","jamie",2,1,"y","E7-39",0.5,"Unsprayed"
"E7","40","18/8/2018","jamie",4,3,"y","E7-40",0.75,"Unsprayed"
"E7","41","18/8/2018","jamie",3,1,"n","E7-41",0.333333333333333,"Unsprayed"
"E7","42","18/8/2018","jamie",4,0,"n","E7-42",0,"Unsprayed"
"E7","43","18/8/2018","jamie",5,0,"n","E7-43",0,"Unsprayed"
"E7","44","18/8/2018","jamie",1,0,"n","E7-44",0,"Unsprayed"
"E7","45","18/8/2018","jamie",1,1,"y","E7-45",1,"Unsprayed"
"E7","46","18/8/2018","jamie",3,2,"y","E7-46",0.666666666666667,"Unsprayed"
"E7","47","18/8/2018","jamie",4,2,"y","E7-47",0.5,"Unsprayed"
"E7","48","18/8/2018","jamie",3,1,"n","E7-48",0.333333333333333,"Unsprayed"
"E7","49","18/8/2018","jamie",4,2,"n","E7-49",0.5,"Unsprayed"
"E7","50","18/8/2018","jamie",1,1,"y","E7-50",1,"Unsprayed"
"E7","51","18/8/2018","jamie",4,3,"y","E7-51",0.75,"Unsprayed"
"E7","52","18/8/2018","jamie",5,2,"n","E7-52",0.4,"Unsprayed"
"E7","53","18/8/2018","jamie",3,0,"n","E7-53",0,"Unsprayed"
"E7","54","18/8/2018","jamie",6,3,"y","E7-54",0.5,"Unsprayed"
"E7","55","18/8/2018","jamie",6,1,"n","E7-55",0.166666666666667,"Unsprayed"
"E7","56","18/8/2018","jamie",1,0,"n","E7-56",0,"Unsprayed"
"E7","57","18/8/2018","jamie",3,2,"y","E7-57",0.666666666666667,"Unsprayed"
"E7","58","18/8/2018","jamie",2,1,"n","E7-58",0.5,"Unsprayed"
"E7","59","18/8/2018","jamie",3,1,"n","E7-59",0.333333333333333,"Unsprayed"
"E7","60","18/8/2018","jamie",6,3,"n","E7-60",0.5,"Unsprayed"
"E7","61","18/8/2018","jamie",5,2,"y","E7-61",0.4,"Unsprayed"
"E7","62","18/8/2018","jamie",2,1,"y","E7-62",0.5,"Unsprayed"
"E7","63","18/8/2018","jamie",3,1,"n","E7-63",0.333333333333333,"Unsprayed"
"E7","64","18/8/2018","jamie",2,2,"y","E7-64",1,"Unsprayed"
"E7","65","18/8/2018","jamie",4,3,"y","E7-65",0.75,"Unsprayed"
"E7","66","18/8/2018","jamie",2,2,"y","E7-66",1,"Unsprayed"
"E7","67","18/8/2018","jamie",1,0,"n","E7-67",0,"Unsprayed"
"E7","68","18/8/2018","jamie",5,2,"y","E7-68",0.4,"Unsprayed"
"E7","69","18/8/2018","jamie",4,1,"y","E7-69",0.25,"Unsprayed"
"E7","70","18/8/2018","jamie",3,2,"y","E7-70",0.666666666666667,"Unsprayed"
"E7","71","18/8/2018","jamie",3,3,"y","E7-71",1,"Unsprayed"
"E7","72","18/8/2018","jamie",2,2,"y","E7-72",1,"Unsprayed"
"E7","73","18/8/2018","jamie",7,2,"y","E7-73",0.285714285714286,"Unsprayed"
"E7","74","18/8/2018","jamie",6,3,"n","E7-74",0.5,"Unsprayed"
"E7","75","18/8/2018","jamie",4,3,"n","E7-75",0.75,"Unsprayed"
"E7","76","18/8/2018","jamie",8,5,"n","E7-76",0.625,"Unsprayed"
"E7","77","18/8/2018","jamie",4,3,"n","E7-77",0.75,"Unsprayed"
"E7","78","18/8/2018","jamie",6,2,"n","E7-78",0.333333333333333,"Unsprayed"
"E7","79","18/8/2018","jamie",5,1,"n","E7-79",0.2,"Unsprayed"
"E7","80","18/8/2018","jamie",3,1,"n","E7-80",0.333333333333333,"Unsprayed"
"E7","81","18/8/2018","jamie",4,4,"y","E7-81",1,"Unsprayed"
"E7","82","18/8/2018","jamie",4,2,"y","E7-82",0.5,"Unsprayed"
"E7","83","18/8/2018","jamie",8,6,"y","E7-83",0.75,"Unsprayed"
"E7","84","18/8/2018","jamie",3,2,"y","E7-84",0.666666666666667,"Unsprayed"
"E7","85","18/8/2018","jamie",7,0,"n","E7-85",0,"Unsprayed"
"E7","86","18/8/2018","jamie",7,2,"n","E7-86",0.285714285714286,"Unsprayed"
"E7","87","18/8/2018","jamie",3,2,"y","E7-87",0.666666666666667,"Unsprayed"
"E7","88","18/8/2018","jamie",6,4,"y","E7-88",0.666666666666667,"Unsprayed"
"E7","89","18/8/2018","jamie",5,2,"y","E7-89",0.4,"Unsprayed"
"E7","90","18/8/2018","jamie",6,2,"n","E7-90",0.333333333333333,"Unsprayed"
"E7","91","18/8/2018","jamie",8,5,"n","E7-91",0.625,"Unsprayed"
"E7","92","18/8/2018","jamie",4,1,"n","E7-92",0.25,"Unsprayed"
"E7","93","18/8/2018","jamie",5,1,"n","E7-93",0.2,"Unsprayed"
"E7","94","18/8/2018","jamie",6,1,"n","E7-94",0.166666666666667,"Unsprayed"
"E7","95","18/8/2018","jamie",5,3,"y","E7-95",0.6,"Unsprayed"
"E7","96","18/8/2018","jamie",8,4,"n","E7-96",0.5,"Unsprayed"
"E7","97","18/8/2018","jamie",7,6,"y","E7-97",0.857142857142857,"Unsprayed"
"E7","98","18/8/2018","jamie",4,0,"n","E7-98",0,"Unsprayed"
"E7","99","18/8/2018","jamie",4,0,"n","E7-99",0,"Unsprayed"
"E7","100","18/8/2018","jamie",6,1,"n","E7-100",0.166666666666667,"Unsprayed"
"E7","101","18/8/2018","jamie",11,2,"n","E7-101",0.181818181818182,"Unsprayed"
"E7","102","18/8/2018","jamie",4,2,"y","E7-102",0.5,"Unsprayed"
"E7","103","18/8/2018","jamie",9,2,"n","E7-103",0.222222222222222,"Unsprayed"
"E7","104","18/8/2018","jamie",4,1,"n","E7-104",0.25,"Unsprayed"
"E7","105","18/8/2018","jamie",2,0,"n","E7-105",0,"Unsprayed"
"E7","106","18/8/2018","jamie",5,2,"n","E7-106",0.4,"Unsprayed"
"E7","107","18/8/2018","jamie",3,0,"n","E7-107",0,"Unsprayed"
"E7","108","18/8/2018","jamie",6,1,"n","E7-108",0.166666666666667,"Unsprayed"
"E7","109","18/8/2018","jamie",3,2,"y","E7-109",0.666666666666667,"Unsprayed"
"E7","110","18/8/2018","jamie",3,1,"n","E7-110",0.333333333333333,"Unsprayed"
"E7","111","18/8/2018","jamie",3,1,"y","E7-111",0.333333333333333,"Unsprayed"
"E7","112","18/8/2018","jamie",9,1,"y","E7-112",0.111111111111111,"Unsprayed"
"E7","113","18/8/2018","jamie",4,2,"y","E7-113",0.5,"Unsprayed"
"E7","115","18/8/2018","jamie",13,2,"y","E7-115",0.153846153846154,"Unsprayed"
"E7","116","18/8/2018","jamie",4,1,"y","E7-116",0.25,"Unsprayed"
"E7","117","18/8/2018","jamie",7,1,"n","E7-117",0.142857142857143,"Unsprayed"
"E7","118","18/8/2018","jamie",5,0,"n","E7-118",0,"Unsprayed"
"E7","119","18/8/2018","jamie",13,9,"y","E7-119",0.692307692307692,"Unsprayed"
"E7","121","18/8/2018","jamie",2,2,"y","E7-121",1,"Unsprayed"
"E7","122","18/8/2018","jamie",3,0,"n","E7-122",0,"Unsprayed"
"E7","123","18/8/2018","jamie",6,2,"n","E7-123",0.333333333333333,"Unsprayed"
"E7","124","18/8/2018","jamie",3,2,"y","E7-124",0.666666666666667,"Unsprayed"
"E7","125","18/8/2018","jamie",8,6,"n","E7-125",0.75,"Unsprayed"
"E7","126","18/8/2018","jamie",5,2,"n","E7-126",0.4,"Unsprayed"
"E7","127","18/8/2018","jamie",7,5,"y","E7-127",0.714285714285714,"Unsprayed"
"E7","128","18/8/2018","jamie",4,2,"y","E7-128",0.5,"Unsprayed"
"E7","129","18/8/2018","jamie",7,0,"n","E7-129",0,"Unsprayed"
"E7","130","18/8/2018","jamie",2,0,"y","E7-130",0,"Unsprayed"
"E7","131","18/8/2018","jamie",5,2,"y","E7-131",0.4,"Unsprayed"
"E7","132","18/8/2018","jamie",7,2,"y","E7-132",0.285714285714286,"Unsprayed"
"E7","133","18/8/2018","jamie",3,0,"n","E7-133",0,"Unsprayed"
"E7","134","18/8/2018","jamie",3,1,"n","E7-134",0.333333333333333,"Unsprayed"
"E7","135","18/8/2018","jamie",3,0,"n","E7-135",0,"Unsprayed"
"E7","136","18/8/2018","jamie",5,0,"n","E7-136",0,"Unsprayed"
"E7","137","18/8/2018","jamie",2,1,"n","E7-137",0.5,"Unsprayed"
"E7","138","18/8/2018","jamie",5,3,"n","E7-138",0.6,"Unsprayed"
"E7","139","18/8/2018","jamie",6,3,"n","E7-139",0.5,"Unsprayed"
"E7","140","18/8/2018","jamie",4,0,"n","E7-140",0,"Unsprayed"
"E7","141","18/8/2018","jamie",9,1,"n","E7-141",0.111111111111111,"Unsprayed"
"E7","142","18/8/2018","jamie",3,2,"n","E7-142",0.666666666666667,"Unsprayed"
"E7","144","18/8/2018","jamie",2,2,"y","E7-144",1,"Unsprayed"
"E7","145","18/8/2018","jamie",4,3,"y","E7-145",0.75,"Unsprayed"
"E7","146","18/8/2018","jamie",1,1,"y","E7-146",1,"Unsprayed"
"E7","147","18/8/2018","jamie",1,1,"y","E7-147",1,"Unsprayed"
"E7","148","18/8/2018","jamie",2,1,"y","E7-148",0.5,"Unsprayed"
"E7","149","18/8/2018","jamie",4,3,"y","E7-149",0.75,"Unsprayed"
"E7","150","18/8/2018","jamie",6,1,"n","E7-150",0.166666666666667,"Unsprayed"
"E7","151","18/8/2018","jamie",6,1,"n","E7-151",0.166666666666667,"Unsprayed"
"E7","152","18/8/2018","jamie",1,0,"n","E7-152",0,"Unsprayed"
"E7","153","18/8/2018","jamie",2,2,"n","E7-153",1,"Unsprayed"
"E7","154","18/8/2018","jamie",2,0,"n","E7-154",0,"Unsprayed"
"E7","156","18/8/2018","jamie",3,1,"n","E7-156",0.333333333333333,"Unsprayed"
"E7","157","18/8/2018","jamie",4,1,"n","E7-157",0.25,"Unsprayed"
"E7","158","18/8/2018","jamie",4,1,"n","E7-158",0.25,"Unsprayed"
"E7","159","18/8/2018","jamie",4,2,"y","E7-159",0.5,"Unsprayed"
"E7","160","18/8/2018","jamie",2,0,"n","E7-160",0,"Unsprayed"
"E7","161","18/8/2018","jamie",3,1,"y","E7-161",0.333333333333333,"Unsprayed"
"E7","162","18/8/2018","jamie",7,3,"y","E7-162",0.428571428571429,"Unsprayed"
"E7","163","18/8/2018","jamie",3,0,"n","E7-163",0,"Unsprayed"
"E7","164","18/8/2018","jamie",5,0,"n","E7-164",0,"Unsprayed"
"E7","165","18/8/2018","jamie",4,1,"n","E7-165",0.25,"Unsprayed"
"E7","166","18/8/2018","jamie",1,0,"n","E7-166",0,"Unsprayed"
"E7","167","18/8/2018","jamie",5,1,"n","E7-167",0.2,"Unsprayed"
"E7","168","18/8/2018","jamie",4,0,"n","E7-168",0,"Unsprayed"
"E7","169","18/8/2018","jamie",2,1,"n","E7-169",0.5,"Unsprayed"
"E7","170","18/8/2018","jamie",5,1,"y","E7-170",0.2,"Unsprayed"
"E7","171","18/8/2018","jamie",4,1,"n","E7-171",0.25,"Unsprayed"
"E7","172","18/8/2018","jamie",5,2,"n","E7-172",0.4,"Unsprayed"
"E7","173","18/8/2018","jamie",1,0,"n","E7-173",0,"Unsprayed"
"E7","174","18/8/2018","jamie",4,1,"n","E7-174",0.25,"Unsprayed"
"E7","175","18/8/2018","jamie",5,2,"n","E7-175",0.4,"Unsprayed"
"E7","176","18/8/2018","jamie",5,2,"n","E7-176",0.4,"Unsprayed"
"E7","177","18/8/2018","jamie",2,0,"n","E7-177",0,"Unsprayed"
"E7","178","18/8/2018","jamie",4,1,"y","E7-178",0.25,"Unsprayed"
"E7","179","18/8/2018","jamie",6,1,"n","E7-179",0.166666666666667,"Unsprayed"
"E7","180","18/8/2018","jamie",3,1,"y","E7-180",0.333333333333333,"Unsprayed"
"E7","181","18/8/2018","jamie",3,0,"n","E7-181",0,"Unsprayed"
"E7","182","18/8/2018","jamie",5,0,"n","E7-182",0,"Unsprayed"
"E7","184","18/8/2018","jamie",3,1,"n","E7-184",0.333333333333333,"Unsprayed"
"E7","185","18/8/2018","jamie",1,1,"y","E7-185",1,"Unsprayed"
"E7","186","18/8/2018","jamie",1,0,"n","E7-186",0,"Unsprayed"
"E7","187","18/8/2018","jamie",2,1,"n","E7-187",0.5,"Unsprayed"
"E7","188","18/8/2018","jamie",5,2,"n","E7-188",0.4,"Unsprayed"
"E7","189","18/8/2018","jamie",4,2,"n","E7-189",0.5,"Unsprayed"
"E7","190","18/8/2018","jamie",3,0,"n","E7-190",0,"Unsprayed"
"E7","191","18/8/2018","jamie",6,0,"n","E7-191",0,"Unsprayed"
"E7","192","18/8/2018","jamie",2,1,"y","E7-192",0.5,"Unsprayed"
"E7","193","18/8/2018","jamie",2,0,"n","E7-193",0,"Unsprayed"
"E7","194","18/8/2018","jamie",1,0,"n","E7-194",0,"Unsprayed"
"E7","195","18/8/2018","jamie",1,0,"n","E7-195",0,"Unsprayed"
"E7","196","18/8/2018","jamie",2,2,"y","E7-196",1,"Unsprayed"
"E7","197","18/8/2018","jamie",2,0,"n","E7-197",0,"Unsprayed"
"E7","198","18/8/2018","jamie",3,0,"n","E7-198",0,"Unsprayed"
"E7","199","18/8/2018","jamie",2,0,"n","E7-199",0,"Unsprayed"
"E7","200","18/8/2018","jamie",3,1,"y","E7-200",0.333333333333333,"Unsprayed"
"E7","201","18/8/2018","jamie",2,2,"y","E7-201",1,"Unsprayed"
"E7","202","18/8/2018","jamie",1,0,"n","E7-202",0,"Unsprayed"
"E8","1","18/8/2018","jamie",4,0,"n","E8-1",0,"Sprayed"
"E8","2","18/8/2018","jamie",4,2,"y","E8-2",0.5,"Sprayed"
"E8","3","18/8/2018","jamie",8,2,"n","E8-3",0.25,"Sprayed"
"E8","4","18/8/2018","jamie",8,0,"n","E8-4",0,"Sprayed"
"E8","5","18/8/2018","jamie",3,0,"n","E8-5",0,"Sprayed"
"E8","6","18/8/2018","jamie",9,1,"n","E8-6",0.111111111111111,"Sprayed"
"E8","7","18/8/2018","jamie",5,2,"n","E8-7",0.4,"Sprayed"
"E8","8","18/8/2018","jamie",2,1,"n","E8-8",0.5,"Sprayed"
"E8","10","18/8/2018","jamie",3,0,"n","E8-10",0,"Sprayed"
"E8","11","18/8/2018","jamie",4,2,"n","E8-11",0.5,"Sprayed"
"E8","12","18/8/2018","jamie",4,1,"n","E8-12",0.25,"Sprayed"
"E8","13","18/8/2018","jamie",2,0,"n","E8-13",0,"Sprayed"
"E8","14","18/8/2018","jamie",3,0,"n","E8-14",0,"Sprayed"
"E8","15","18/8/2018","jamie",4,0,"n","E8-15",0,"Sprayed"
"E8","16","18/8/2018","jamie",4,0,"n","E8-16",0,"Sprayed"
"E8","17","18/8/2018","jamie",4,2,"y","E8-17",0.5,"Sprayed"
"E8","18","18/8/2018","jamie",3,0,"n","E8-18",0,"Sprayed"
"E8","19","18/8/2018","jamie",3,2,"y","E8-19",0.666666666666667,"Sprayed"
"E8","20","18/8/2018","jamie",2,0,"n","E8-20",0,"Sprayed"
"E8","21","18/8/2018","jamie",3,1,"n","E8-21",0.333333333333333,"Sprayed"
"E8","22","18/8/2018","jamie",5,1,"n","E8-22",0.2,"Sprayed"
"E8","23","18/8/2018","jamie",5,0,"n","E8-23",0,"Sprayed"
"E8","24","18/8/2018","jamie",4,1,"n","E8-24",0.25,"Sprayed"
"E8","25","18/8/2018","jamie",5,0,"n","E8-25",0,"Sprayed"
"E8","26","18/8/2018","jamie",3,1,"n","E8-26",0.333333333333333,"Sprayed"
