date,measurer,block,pos,veg,bud,flw,frt,abt,mer,sec,new,notes,,
2019-05-22,Mia,E2,150,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,151,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,152,13.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,153,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,154,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,155,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,156,7,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,157,18,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,158,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,159,11,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,160,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,161,19,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,162,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,163,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,164,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,165,20,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,166,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,167,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,168,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,169,11,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,170,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,171,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,172,9,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,173,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,174,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,175,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,176,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,177,20,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,178,19,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,179,11,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,180,11,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,181,12.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,182,17,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,183,8,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,184,18.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,185,11,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,186,17.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,187,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,188,17,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,189,4,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,190,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,191,7.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,192,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,193,16.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,194,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,195,20.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,196,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,197,28,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,198,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,199,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,200,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,201,19,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,202,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,203,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,204,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Mia,E2,205,18.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,1,19,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,2,17.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,3,15.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,4,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,5,15,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,6,6,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,7,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,8,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,9,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,10,12.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,11,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,12,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,13,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,14,7,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,15,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,16,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,17,8,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,18,15,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,19,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,20,8,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,21,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,22,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,23,21,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,24,6,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,25,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,26,8,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,27,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,28,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,29,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,30,7,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,31,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,32,17.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,33,20,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,34,6.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,35,15,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,36,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,37,6,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,38,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,39,7,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,40,22,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,41,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,42,17.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,43,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,44,8.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,45,15.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,46,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,47,7.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,48,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,49,7,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,50,8,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,51,8.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,52,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,53,14.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,54,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,55,19.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,56,5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,57,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,58,24,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,59,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,60,21,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,61,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,62,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,63,17,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,64,7,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,65,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,66,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,67,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,68,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,69,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,70,23,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,71,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,72,15.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,73,17,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,74,15.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,75,8.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,76,8.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,77,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,78,7.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,79,11.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,80,24.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,81,7.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,82,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,83,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,84,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,85,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,86,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,87,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,88,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,89,5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,90,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,91,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,92,15,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,93,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,94,12.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,95,17,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,96,23,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,97,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,98,21,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,99,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,100,17,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,101,26,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,102,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,103,23,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,104,15,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,105,29.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,106,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,107,8,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,108,30,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,109,24,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,110,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,111,21.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,112,8.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,113,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,114,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,115,18.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,116,21,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,117,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,118,20.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,119,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,120,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,121,19,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,122,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,123,4,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,124,8,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,125,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,126,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,127,13.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,128,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,129,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,130,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,131,22,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,132,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,133,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,134,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,135,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,136,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,137,6,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,138,22,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,139,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,140,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,141,19.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,142,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,143,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,144,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,145,17.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,146,14,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,147,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,148,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,149,7,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,150,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,151,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,152,5.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,153,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,154,8.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,155,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,156,23,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,157,15,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,158,20,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,159,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,160,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,161,12.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,162,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,163,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,164,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,165,13.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,166,17,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,167,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,168,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,169,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,170,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,171,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,172,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,173,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,174,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,175,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,176,13.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,177,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,178,25,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,179,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,180,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,181,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,182,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,183,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,184,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,185,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,186,12,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,187,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,188,6,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,189,17,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,190,16,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,191,3.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,192,11,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,193,10,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,194,23,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,195,13,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,196,22,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,197,9,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,198,23.5,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,199,18,NA,NA,NA,NA,0,0,0,,,
2019-05-21,Mia,E3,200,24.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,1,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,2,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,3,27,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,4,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,5,11.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,6,9,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,7,8,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,8,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,9,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,10,7,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,11,18.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,12,9,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,13,20,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,14,20.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,15,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,16,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,17,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,18,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,19,11,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,20,7.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,21,21,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,22,13.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,23,19.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,24,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,25,26,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,26,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,27,11,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,28,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,29,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,30,17,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,31,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,32,11.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,33,26,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,34,27,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,35,15.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,36,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,37,7,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,38,25,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,39,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,40,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,41,15.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,42,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,43,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,44,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,45,17,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,46,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,47,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,48,9.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,49,7,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,50,8.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,51,23.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,52,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,53,9,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,54,21,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,55,12.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,56,17.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,57,14.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,58,18,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,59,20,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,60,8,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,61,25,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,62,12.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,63,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,64,11.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,65,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,66,22.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,67,14.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,68,10.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,69,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,70,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,71,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,72,9,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,73,22,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,74,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,75,14,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,76,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,77,13,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,78,10,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,79,17,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,80,19,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,81,19.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,82,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,83,17,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,84,23.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,85,NA,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,86,18,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,87,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,88,12,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,89,14.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,90,7,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,91,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,92,14.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,93,15,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,94,18,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,95,14.5,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,96,16,NA,NA,NA,NA,0,0,0,,,
2019-05-22,Claire,E4,97,14.5,NA,NA,NA,NA,0,0,0,,,
